# step, loss_train, loss_test, metrics_test
1.653000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.653900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.654900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.655900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.656900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.657900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.658900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.659900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.660900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661200000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661300000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661400000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661500000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661600000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661700000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661800000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.661900000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.662000000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
1.662100000000000000e+04 3.189090348314493895e-04 2.719297190196812153e-04 2.037496306002140045e-04 2.395620249444618821e-04 2.719297190196812153e-04 2.037496306002140045e-04
